"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11"
2230,"Crawford County","IN",,"18","025",1872,87460,87153.5,87260.6666666667,87204.6666666667,87229.6666666667,87087,86868,86624,86531,86149.6666666667,85903.6666666667,85531.6666666667,85625.3333333333,85606,85492,85253,84963.3333333333,84487,84114,83926.3333333333,83805,83742,83632.3333333333,83593.3333333333,83107.6666666667,82755.3333333333,82447.6666666667,82441.6666666667,82229.3333333333,81880.3333333333,81570.6666666667,81317,80958,80760.3333333333,80447.6666666667,80359.6666666667,80348,80380.3333333333,80386.6666666667,79964.6666666667,79804.3333333333,79709.3333333333,79719,79670.3333333333,79455.6666666667,79445.3333333333,79335.3333333333,79548,79448.3333333333,79370,79029,78769,78522,78460.3333333333,78498.3333333333,78539.3333333333,78604.6666666667,78785,78969.6666666667,79013,79156,79388,79660,79780.3333333333,79719.3333333333,79727,79821.3333333333,79890,79879,79978.3333333333,80215.6666666667,80420.6666666667,80372,80311.3333333333,80419.6666666667,80632.3333333333,80886.6666666667,81138.3333333333,81424.6666666667,81654,81882.6666666667,82100,82366.6666666667,82511,82795.6666666667,83060,83409.3333333333,83566,83657,83737.3333333333,83665.3333333333,83675.6666666667,83519.6666666667,83508.6666666667,83564.3333333333,83712.6666666667,83632,83543,83429.3333333333,83701,83907.3333333333,84266,84610,84954.3333333333,85266,85565,85902.3333333333,86128,86186.3333333333,86215,86269.3333333333,86379.6666666667,86546.6666666667,86844,86946.3333333333,87160.3333333333,87606,88310.6666666667,89233.3333333333,89906,90769.3333333333,91450.3333333333,92169,92954,93830.3333333333,94733.3333333333,95552,96145.6666666667,96755,96605.6666666667,96500,96395.6666666667,96903.3333333333,97242.3333333333,97414,97636,97958.3333333333,98220.6666666667,98626.3333333333,99090,99776.6666666667,100445.666666667,100759
2274,"Franklin County","IA",,"19","069",1873,73961,73774.5,74031,74309,74836.6666666667,74834.6666666667,74661.3333333333,74333.3333333333,74139.3333333333,74182,74387.6666666667,74614.3333333333,74645.6666666667,74488,74499.6666666667,74412.3333333333,74378.3333333333,74441.6666666667,74634,74747.6666666667,74771.6666666667,74641.6666666667,74653,74679.6666666667,74731,74815.6666666667,74766,74810.6666666667,74717.6666666667,74754.6666666667,74935.3333333333,75341.6666666667,75630,75714.6666666667,75617.3333333333,75564.3333333333,75512.6666666667,75420.3333333333,75141,74801,74421.3333333333,73907.6666666667,73649.6666666667,73456.6666666667,73576.3333333333,73735.6666666667,74021.3333333333,74172.6666666667,74484.3333333333,74764.3333333333,74947.6666666667,74990,74990.6666666667,75258.6666666667,75351,75544,75692.3333333333,75897.6666666667,75814.3333333333,75663.6666666667,75557.3333333333,75608.6666666667,75731.3333333333,75806.6666666667,75886.3333333333,76031,76172.3333333333,76340.6666666667,76402,76514.3333333333,76654.3333333333,76690.3333333333,76722,76695.3333333333,76857.6666666667,76943,77033,77066.3333333333,77216.6666666667,77357.6666666667,77656.6666666667,77869,78195.3333333333,78390.3333333333,78247.6666666667,78082,77820.3333333333,77973,78200,78536.6666666667,78720,78854.3333333333,78890.3333333333,79006.3333333333,79066.3333333333,79221.3333333333,79509,79771.3333333333,80025.3333333333,80192.6666666667,80440,80869.6666666667,81250.3333333333,81564,81587,81592.6666666667,81610.3333333333,81787,82102.3333333333,82436,82654,82833,82929.6666666667,83176.3333333333,83369.6666666667,83400.6666666667,83464.6666666667,83594.3333333333,83960.6666666667,84246.3333333333,84539,84866.6666666667,85162,85400.6666666667,85490.3333333333,85287.6666666667,85132,85064,85095,85081,85058.3333333333,85202,85387,85640.3333333333,85883,86232.6666666667,86530,86844.3333333333,87069.3333333333,87358.6666666667,87700.3333333333,88044,88101.6666666667
326,"Ward County","TX",,"48","475",1874,56713,56776,56844.3333333333,56949,57022,57132.3333333333,57331.6666666667,57431,57630,57723.3333333333,58013.3333333333,58170.3333333333,58203,58069,57974.6666666667,57884.6666666667,57815.6666666667,57634.6666666667,57519.3333333333,57468.3333333333,57191.6666666667,57018.6666666667,56719.6666666667,56622.6666666667,56821.3333333333,57112,57565.6666666667,57650.6666666667,57771.6666666667,57788.6666666667,57910.3333333333,58013.3333333333,58020.6666666667,58019.3333333333,57591.6666666667,57157.3333333333,56560.6666666667,56269.6666666667,56072,56013.3333333333,56107.6666666667,56144,56110.6666666667,56143,56334.6666666667,56389.6666666667,56276.6666666667,56145,56337.3333333333,56559.3333333333,56719.6666666667,56841.6666666667,56996,57200,57381.6666666667,57740.6666666667,58064.6666666667,58291.6666666667,58464,58682.3333333333,59155.3333333333,59575.3333333333,60007,60314,60796,61298,61798.3333333333,62241,62956,63418.6666666667,63871.3333333333,64119,64524.3333333333,64881,65164.3333333333,65527.6666666667,65861.3333333333,66352.6666666667,66882.3333333333,67396.6666666667,67865.3333333333,68326.6666666667,69023.6666666667,69570.6666666667,70083.3333333333,70587.3333333333,71185.6666666667,71782,72238,72822.3333333333,73519,74375.6666666667,75280,76223.6666666667,77065,77804,78402.3333333333,79025.3333333333,79590.6666666667,80573,81306.3333333333,81868,82173.6666666667,82764.3333333333,83294,84006.3333333333,84406.3333333333,85259.6666666667,85712.3333333333,86545.6666666667,87347.6666666667,88258,89239.6666666667,90104.6666666667,90888.6666666667,91422.6666666667,91640.3333333333,92094,92759.6666666667,93656,94438,95196,95890.3333333333,96425,96906.6666666667,97157,97312.6666666667,97425.6666666667,97878.6666666667,98749,99669.3333333333,100557.333333333,101116,101587.666666667,101831.666666667,102239.666666667,102578,103440.666666667,104381,104895.666666667,105272.666666667,105576.333333333,106899.333333333
3144,"Switzerland County","IN",,"18","155",1875,,,,,,,,,,,,,,,,,,,,,,97603,97439.5,97268.3333333333,97074.3333333333,97376.3333333333,98282.3333333333,99077.3333333333,99514.3333333333,99602.3333333333,99725.3333333333,99688.6666666667,99124,97893.3333333333,96650.3333333333,95635,94895.3333333333,93800.3333333333,93404.6666666667,93322.6666666667,93810.3333333333,93914.6666666667,94141,94280.3333333333,94269.6666666667,94344.6666666667,94395,94359.3333333333,93899,92993,91817.3333333333,90933.6666666667,90588.6666666667,90684.3333333333,90846,90917,90962.3333333333,91056.6666666667,91186,91207.3333333333,90924.6666666667,90415.6666666667,89346.6666666667,88571.3333333333,88440,88384.6666666667,88256.3333333333,87876.6666666667,88474.3333333333,89033.3333333333,89901.6666666667,90908.3333333333,92333,93617.6666666667,94720.3333333333,96124.3333333333,96614,96247.6666666667,95819,96385,97733.3333333333,98644.3333333333,99561.6666666667,100270.333333333,100990.333333333,101727,102366.333333333,102210.666666667,101695.333333333,101519.666666667,101757,102101.333333333,101543.333333333,101433.333333333,101194.666666667,101554.333333333,102016,102636.333333333,102944.333333333,103297,103442.666666667,103919,104349,104462.666666667,104478.666666667,104656.666666667,105280.333333333,105984,106546,107344.666666667,108283,109070.333333333,109797.333333333,110750,111368.333333333,111915,112434.666666667,113361.333333333,114020.666666667,114583,115030.666666667,115809,116508.333333333,117290.333333333,117835.666666667,118832.333333333,119626.333333333,120473.666666667,121084.333333333,121678.333333333,122393.666666667,122601,123155.666666667,123467,123992,124240,124926.666666667,125591.333333333,126374.333333333,126986,127595.333333333,128267.666666667,128395.333333333
2291,"Franklin County","TX",,"48","159",1876,122249,122439,122270.666666667,121932.333333333,121860.333333333,122002.666666667,122423,122357.666666667,121890.333333333,121342,120898.666666667,120888.333333333,121121.666666667,121387,121696.666666667,121948.666666667,121877.333333333,121721.666666667,121412,121333.333333333,121283.333333333,120827,120354.333333333,119633.666666667,119561.666666667,119516.666666667,119781.666666667,119938,120132.333333333,120084,119966.333333333,119823.666666667,119414,119110,118855,118743.666666667,118071.666666667,117159,116582,116268,116214.666666667,116247.666666667,116412.666666667,116674.333333333,116913.333333333,117084,117222,117289.333333333,117270.333333333,117111,117031.666666667,117061.666666667,117081.666666667,117189.666666667,117402.666666667,117643.333333333,117985,118327.666666667,118979.333333333,119479.333333333,119976,120228,120501.666666667,120828.333333333,121132.666666667,121510,122009.666666667,122721,123701,124297.666666667,124787.666666667,125095.666666667,125832.666666667,126572.333333333,127108.666666667,127516.666666667,128191,128907.666666667,129695.333333333,130304.333333333,131105.666666667,132125.333333333,133054,133766.333333333,134598.333333333,135519,136554.333333333,137199,137700.666666667,138272.666666667,138720.333333333,139459,140406.333333333,141863.333333333,143273,144424.666666667,145321,146317.333333333,147284.333333333,148217.666666667,148964.333333333,149683,150358,150910.666666667,151827.333333333,152793.666666667,153954.333333333,154902.666666667,155954.666666667,157019.666666667,157962.333333333,158825,159441.333333333,160083,160754,161509.666666667,161889.333333333,162474.333333333,162972.666666667,164187.333333333,164816.666666667,165554.666666667,165904.333333333,166784.666666667,167627,168366.666666667,168770.333333333,169230.666666667,169325.666666667,169645.333333333,169995.333333333,170755.666666667,171096.666666667,171396.333333333,171606,172087.666666667,172760,173369.333333333,173931.333333333,174406.333333333,175239.666666667,175950,176365
128,"Clay County","NC",,"37","043",1877,184889,185021.5,185416.333333333,185415.333333333,184891.666666667,184224,184152,184271.666666667,184002.666666667,183420,182964.666666667,182715,182425.666666667,181930.666666667,181307,180566.666666667,179763,178741.333333333,177599,176473.333333333,175319.333333333,174340.333333333,173383.333333333,172432.666666667,171586.666666667,170765.333333333,170218,169661.333333333,169372.666666667,169019,169015,168663.333333333,168286.666666667,167559,167021,166156.333333333,164904,163360.666666667,162074,160802.333333333,159993.333333333,159130,158883.666666667,158640.333333333,158610,158226,157379.666666667,156473.666666667,155619.666666667,155322,154907.666666667,154611.666666667,154317,154357.333333333,154623.666666667,154898.333333333,154932,154863,154679.333333333,154735.666666667,154645.333333333,154580.333333333,154233.666666667,154151.333333333,154002.666666667,153922,153594,153282.333333333,153195.333333333,153138,153227.666666667,153425,153892,154267.666666667,154674.333333333,155165.666666667,155700.666666667,156158,156529.333333333,156855.666666667,157180.333333333,157386,157726,158005,158320.333333333,158575.333333333,158697,158652.666666667,158592.666666667,158131.666666667,157819.333333333,157384,157664.333333333,157937.666666667,159184.333333333,160073,161150.666666667,161805.333333333,162797.333333333,163450.666666667,164118.666666667,164588,164824.333333333,164576.333333333,164138.333333333,164400,164601,165251,165797.666666667,166557.333333333,166786.666666667,167006,166937.333333333,167679.333333333,167915,168943.666666667,169404.666666667,170180,170630.333333333,171232.666666667,171990.666666667,172772,173621,174858,175965.333333333,177088.666666667,177757,178548.333333333,179359,180180.333333333,180746.333333333,181154.666666667,181518,181895.666666667,182347.666666667,183126.333333333,184154,185044.666666667,185588.333333333,185983.333333333,186565,187199.333333333,187477.333333333
1883,"Lincoln County","WA",,"53","043",1878,129735,129646,129850,130761.333333333,131337.333333333,131438.333333333,130446.333333333,129540.333333333,128713.666666667,127871.333333333,127023.333333333,126140.666666667,125381,124740.666666667,123831.333333333,122685.333333333,121274,119963.666666667,118859.333333333,117480,116882.666666667,116367.333333333,116398,115943.666666667,115553.666666667,115139,114615.666666667,114062,113373,112792.333333333,112323.333333333,112045.666666667,111481,110938.333333333,110147.666666667,109045.666666667,107500.333333333,106058.333333333,104720.333333333,103676,102767,102361,101934,102413.333333333,102831.333333333,103241,103076.333333333,102983.666666667,103051.666666667,102892.333333333,102814.666666667,102815,103301.666666667,103985.333333333,104579,104757,104699,104577,104681,105365,106083.666666667,107136.333333333,108003.333333333,108736,109188.666666667,109398.333333333,110442.333333333,111095.333333333,111909,112429.666666667,113246.666666667,113686,114090,114876.666666667,115881,117038.333333333,117740,118567.333333333,119119.666666667,119842,120370.333333333,121248,122377.333333333,123802,125116.666666667,126037.666666667,126943.333333333,127512.666666667,128469.333333333,129094,130143.333333333,131303.333333333,132694.333333333,133899.333333333,134853.333333333,136666.666666667,138184.333333333,139284.666666667,139681.333333333,140479,141206.666666667,141904.333333333,142613,143536.333333333,144326.333333333,145028.666666667,145926.666666667,147042,148485,149987.333333333,151419.666666667,152394,153532,154691.666666667,156095,157603.666666667,158787.333333333,159873.333333333,161101.333333333,161248,161584.333333333,161826.333333333,163694,165193.333333333,166538,167333.333333333,168132,168262.333333333,168659.666666667,168799,169249.666666667,169841.666666667,171037.333333333,171630.666666667,171692,171629.333333333,172305.333333333,173536,174335,175034,175483.666666667,176672.666666667,176942.666666667
1174,"Marion County","TX",,"48","315",1879,93864,93934,93914.3333333333,93945,93389,92801,92489,92695.6666666667,93070.3333333333,93289.6666666667,93623.6666666667,93526.6666666667,93338.6666666667,93090,93139.6666666667,93096.3333333333,93258.3333333333,93567,93650.6666666667,93331.6666666667,93012,93004,93286.3333333333,93509,93776,93938,94110.3333333333,94248,94351.3333333333,94220.3333333333,93691.3333333333,93301.3333333333,92719,92558.6666666667,92392.3333333333,92577,92666.3333333333,92617,92538.6666666667,92419.6666666667,92298.3333333333,92375.6666666667,92522.6666666667,92780.6666666667,93114,92928.3333333333,92748.6666666667,92271.6666666667,92417.3333333333,92560,92756.3333333333,92742.6666666667,92979.6666666667,93288,93797.6666666667,94147.6666666667,94679,95047,95279.3333333333,95383.6666666667,95817,96200.3333333333,96544.3333333333,96869,97418.6666666667,98024.6666666667,98578.6666666667,98865,99366,99862,100592,101161.666666667,101718,102250.333333333,102806.333333333,103372,103728.333333333,104205.333333333,104744,105242.333333333,105751.666666667,106297.333333333,106928,107375.666666667,107240.333333333,107373.666666667,107649,108469.333333333,108884.666666667,109207.333333333,109772,110711,111650.666666667,112139.333333333,112554.666666667,113135.666666667,113649,114195,114447.333333333,114830,115266.333333333,115587.333333333,116059,116584.333333333,116542.666666667,116601.666666667,116745,117801,118831.333333333,119716,120323.666666667,120512.333333333,120786.333333333,121196.666666667,121369.666666667,121436.333333333,121122.333333333,121247.333333333,121241.666666667,121502.666666667,121821.333333333,121912.333333333,122211.666666667,122560.333333333,123235,123843.333333333,124012,124111.666666667,124297,125046.333333333,125773,126564.666666667,127022.666666667,127435,127726.666666667,128120.333333333,128663.333333333,128949.333333333,129608.333333333,130128,130983.666666667,131303.666666667,131012.666666667
882,"Blanco County","TX",,"48","031",1880,205815,205428,205218,204925.666666667,205048.666666667,205375.666666667,205694,205922,206436,206863.666666667,207501,207594,207883.666666667,207807,207872.333333333,207658.333333333,207430,206948,206508,205839.333333333,205481,205348,205466.333333333,205400.333333333,205205.666666667,205124.666666667,205099,205184.666666667,205370.666666667,205150.666666667,205045.666666667,204731.333333333,204672.666666667,204323.666666667,203877.666666667,203475.333333333,202842,202065.666666667,201336.333333333,200878.333333333,200829.333333333,200927.666666667,201120.666666667,201137.333333333,200939.666666667,200778.666666667,200847,201220,201596.333333333,201861.333333333,201978,202072.666666667,202355.333333333,202905.333333333,203511.666666667,204097.666666667,204922,205537.333333333,206333,206877,207829.333333333,208535.666666667,209303.666666667,209981,210838.333333333,211735.333333333,212844,214144.333333333,215785.666666667,217330.666666667,218935.333333333,220362,221825.333333333,223249.666666667,224720.666666667,226165.666666667,227509.333333333,228660.333333333,229848.333333333,230975.666666667,232778.666666667,234664.333333333,236662,238121,238814.333333333,239680.333333333,240623.333333333,242289.666666667,243781.333333333,245287.666666667,246983.333333333,249046,250950,252989.333333333,253649,254400.666666667,254724,256388,258359.666666667,260335.333333333,262141.666666667,263786.666666667,266022.333333333,268206.666666667,268651.666666667,268438,268552,270594,273883.666666667,277129.666666667,280289.666666667,282932.666666667,284415,286190,286323,287276.333333333,287709,288880.333333333,290676.333333333,292602.666666667,295196.333333333,296835.333333333,298513.666666667,299611.333333333,301257.333333333,302970.666666667,305245.666666667,307114.333333333,308958,310599.333333333,312186.333333333,313506.333333333,314357.666666667,315824.333333333,316883.333333333,318402.666666667,319489.666666667,320867.666666667,321919,323261.666666667,324982.666666667,327534,329587.333333333
752,"Towns County","GA",,"13","281",1881,203930,203175.5,202607,201622,201046.333333333,200364.333333333,199780,199078,198537,197818.666666667,197155,196489,196049.666666667,195539.333333333,194883.666666667,193540,192051,190136.333333333,188285.666666667,186602.333333333,185330,184338,183262,182284.333333333,181237.666666667,180317.333333333,179457,178795.666666667,178007.333333333,177182.666666667,176701.333333333,175977.333333333,175082.333333333,173881.333333333,172755.333333333,171658.666666667,170562.333333333,169552,168271.333333333,166583.333333333,164997.666666667,163746.666666667,162944,162238.333333333,161666.666666667,161128.333333333,160656,160212,159860,159527,159269,159009,158770.666666667,158666,158512.666666667,158679.333333333,159088.666666667,159745,160596.666666667,161859,162944.666666667,163800.666666667,164299.333333333,165052,165722.333333333,166416.666666667,166914,167609,168282,169229.333333333,170455.666666667,171760.333333333,173214.666666667,174427.666666667,175538.666666667,176611.333333333,177303.333333333,178156.666666667,179146.333333333,180244,181281.333333333,182108.333333333,183141.333333333,184057.333333333,184655.333333333,185062,185696,186366.333333333,187113.666666667,187962,188650,189369.333333333,189662,190183.333333333,190846,191124.666666667,191001.666666667,190771.666666667,190992,191735.333333333,192531.333333333,193452.666666667,194096.666666667,194361,194392.333333333,194744.666666667,195390,195874.666666667,196243.333333333,196416,196916,197491,198128.666666667,198777.666666667,199527.666666667,200378,201351.666666667,202422.333333333,203185.333333333,204095.666666667,204945.333333333,206378,207704.666666667,209427.333333333,211196.666666667,212664.666666667,213508.666666667,214147.666666667,214680.333333333,215488.666666667,216347.333333333,217435.333333333,218579,219683.666666667,220956.333333333,221910,222968,223973,225080,226082.333333333,227071.666666667,226844.333333333,225422.333333333
1177,"Martin County","IN",,"18","101",1882,76636,76649.5,76668,76538.3333333333,76418.6666666667,76586.3333333333,76890.3333333333,77154.6666666667,77038.6666666667,76947.6666666667,76825,76989,77196,77201,76673.6666666667,76269.6666666667,75792.6666666667,75472,75094.6666666667,74600.3333333333,73789.3333333333,72286.3333333333,71093.3333333333,70553.3333333333,70749,71097.3333333333,71658,72222,72738,73035.3333333333,73057.6666666667,73207.3333333333,73120.3333333333,73034.3333333333,73169.6666666667,73527.6666666667,73681.6666666667,73504.6666666667,73120.6666666667,73039.3333333333,73020.3333333333,73563.6666666667,74094,74587,74480,74410,74435,74476.3333333333,74202.6666666667,74015,73984.6666666667,74197.3333333333,74376.6666666667,74169.6666666667,73939.6666666667,73727.3333333333,74236,75121.6666666667,75744.3333333333,76017.6666666667,75973.6666666667,76035.3333333333,76183.6666666667,76393,76654.6666666667,76281.6666666667,75985,75702.3333333333,75755.3333333333,75362.3333333333,74891.6666666667,74646.3333333333,74799.3333333333,74724.3333333333,74642,74779,75141.6666666667,75350.6666666667,75362,75486.6666666667,75808,76257,76668,76849.3333333333,77247,77623.6666666667,78101.3333333333,78176.6666666667,78440,78657.6666666667,79302,79754.3333333333,80267.6666666667,80463.6666666667,80708.3333333333,80956.3333333333,80989.6666666667,81193.3333333333,81491,81845,82239,82524.3333333333,82983,83151.6666666667,83114.6666666667,83362.3333333333,83481.3333333333,83832,84080.3333333333,84674,85181.6666666667,85499,85689.3333333333,86440.3333333333,86977.3333333333,87469.6666666667,87770.3333333333,88415,89663.6666666667,90609.6666666667,91100,91273.3333333333,91561.6666666667,92136.6666666667,92099.6666666667,92226.3333333333,92323.3333333333,92879.6666666667,93768,94796.6666666667,95527.6666666667,95687.3333333333,96044.3333333333,96565.3333333333,97363.3333333333,97709,98314,98728.3333333333,99048.6666666667,99340,100057.666666667,101112,101656
1309,"Parmer County","TX",,"48","369",1883,69496,69461,69442.6666666667,69398.6666666667,69346.3333333333,69380.3333333333,69409.3333333333,69519.6666666667,69442.3333333333,69192,68945.6666666667,68772.3333333333,68858,68879.3333333333,69028,69036.3333333333,69059.6666666667,68975.6666666667,68863,68698,68496,68393,68206,68059.6666666667,67909,67855.6666666667,67878.3333333333,67977.6666666667,68178.6666666667,68303,68302.6666666667,68260,68058.3333333333,67993.6666666667,67795.6666666667,67739.6666666667,67560.3333333333,67368.3333333333,67174.3333333333,67070.3333333333,67057.3333333333,67015.3333333333,67016.6666666667,67092.6666666667,67237.6666666667,67275,67436.3333333333,67550.6666666667,67774,67917,68100.6666666667,68191.6666666667,68302,68466.3333333333,68701.3333333333,68943.3333333333,69201,69612.3333333333,70131.3333333333,70742.3333333333,71255.3333333333,71620,71924.3333333333,72215.6666666667,72547,72791.3333333333,73121.6666666667,73537.3333333333,74137.3333333333,74593.3333333333,75002.3333333333,75441,75908,76395.6666666667,76775,77180,77494.3333333333,77856,78227,78664,79079.3333333333,79500.3333333333,79978.3333333333,80441.6666666667,80746,81099.6666666667,81443,81915.3333333333,82274.3333333333,82726.3333333333,83007.3333333333,83301,83590.3333333333,84120,84263,84278.3333333333,84323.6666666667,84702.6666666667,85010,85209.6666666667,85441.6666666667,85879,86401,87003.6666666667,87691.6666666667,88244.3333333333,88902.6666666667,89292.6666666667,89805.3333333333,90173.3333333333,90743,91417,91900.3333333333,92348.3333333333,92738.6666666667,93213,93838.6666666667,94554,95372.3333333333,96084.3333333333,96727.6666666667,97340.3333333333,97853.6666666667,98257,98658.3333333333,99043,99498.6666666667,99817.6666666667,99829,99916,100210.333333333,100824.666666667,101213.333333333,101478.333333333,101602.333333333,101826,102214.666666667,102619,103193,103530,104238.666666667,104759.666666667,105377.333333333
196,"Juab County","UT","Provo-Orem","49","023",1884,208153,207722,207013,205878.666666667,204635.666666667,203593.333333333,202551.666666667,201377.666666667,200298,198815,197510.666666667,195853,194231,192762,191413,190025,188045.666666667,186007,184066.666666667,182247,180753.666666667,179416.333333333,178478,177443.666666667,176771.666666667,176158,175870.666666667,175282.666666667,174764.666666667,174138.666666667,173692,173210.666666667,172370.333333333,171591.333333333,170714.666666667,169929.333333333,169029.333333333,167619.333333333,166296.333333333,165231.333333333,165025.666666667,164878,163586.666666667,162380,161217,161253.666666667,161077,161038,161223,161559,161908,162088,162190,162412.333333333,162985.333333333,163754,164780.666666667,165629,166659,167786,169154.333333333,170423.333333333,171603.666666667,172453.333333333,173299,174206.333333333,175309.666666667,176517.666666667,177524.666666667,178354,179000.666666667,179700.333333333,180377.666666667,181068,181648.666666667,182273,182889.333333333,183495,184211,184920.666666667,185517.333333333,186093,186825.666666667,187751.333333333,188577.666666667,189237,190030.666666667,190790.333333333,191677.666666667,192603.666666667,193772,194870.333333333,196105,197107.666666667,198083.333333333,199021,200081.333333333,201425,202512.333333333,203647.333333333,204801.333333333,206189.666666667,207793.666666667,209408.333333333,210975,212718.333333333,214464.333333333,216589.333333333,218102.666666667,219844.333333333,221434.666666667,223612.333333333,225380.666666667,226952.333333333,228594,230381,232498.666666667,234541.666666667,236502,238651.666666667,240528,242618,244682.333333333,246983.666666667,249458.333333333,251981.333333333,254453.666666667,256743,258816.333333333,260790.333333333,262587,263916,265398.666666667,266971.666666667,268920.333333333,270859.666666667,272935.333333333,274809.333333333,276819.666666667,278729,280658.666666667,282067,283548.666666667
598,"Lewis County","MO","Quincy","29","111",1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79566,79524.5,79525.6666666667,79491.6666666667,79370,79272.6666666667,78876.6666666667,78523.6666666667,78567.3333333333,78914.3333333333,79023,78694,77975.3333333333,77550.6666666667,77168.3333333333,77177.3333333333,77178,77146.6666666667,77052,77370.6666666667,77818.6666666667,78341,78889.6666666667,79381,80015,80340,80608,80787,81016.6666666667,81288.3333333333,81624.3333333333,81829.3333333333,81746.3333333333,81241.6666666667,80489.6666666667,80010.3333333333,79891,79956,80080,80203.3333333333,80419.3333333333,80602.6666666667,80843.6666666667,81014,81276.3333333333,81693,82200,82632,82916.3333333333,83193,83529,83836,84253.3333333333,84568.3333333333,84763,84781.3333333333,84912.6666666667,85150,85538.6666666667,85844.3333333333,86592,87301,87920.3333333333,88046,88146.6666666667,88288.3333333333,88989.6666666667,89701.3333333333,90336.6666666667,90878.6666666667,91593,92621.3333333333,93400.6666666667,94217,95008,95680.6666666667,96203.6666666667,96711.6666666667,97232,97758,97997,98365,98729,99254.6666666667,99608.3333333333,99988.6666666667,100345,101019.666666667,101726,102592.333333333,103377,104121,104761.333333333,105178.666666667,105793
3053,"Washington County","ID",,"16","087",1886,151277,151528,151202.666666667,150574.666666667,149269.333333333,148089,147037.666666667,146003.333333333,145394.666666667,144144.666666667,143294.333333333,141815,140479,138267.666666667,136980,136039,136023.666666667,135519.666666667,135611.333333333,135725.333333333,135523.333333333,134694.333333333,133581,132737.333333333,132378.666666667,132291.666666667,131937.333333333,130907.333333333,129651.333333333,128294.666666667,127843.666666667,127689.666666667,127689,126654.333333333,125243,123910,124525,125215.333333333,125823,124898.333333333,124246,123711,122810.666666667,121902.333333333,120964,120882.333333333,120777,120976.666666667,121294.333333333,121942,122162,122700,122350,123021.666666667,122182.666666667,122491.333333333,121900.333333333,122058.333333333,122557,123035.333333333,123029.333333333,121525.333333333,121060,121372.333333333,121994.666666667,121613.333333333,121363.666666667,120975.333333333,120813,120955.666666667,121780,122432.333333333,122591.333333333,122806,123553.666666667,123557.666666667,123016.333333333,121627.666666667,120868,120909.333333333,121034,121396.666666667,120342,119922.666666667,119458.333333333,119906.333333333,120080.666666667,120228,120884.666666667,122298,124373,125611.333333333,126956.666666667,127852.666666667,128081,126864.666666667,124987,123628,122845,122978.333333333,124057,125323.333333333,125640,125861.333333333,126159.666666667,127093.666666667,128139.333333333,129530.666666667,131089.333333333,132418.333333333,133196.666666667,133917.333333333,134658,135458.666666667,136355,137033,138130.333333333,138781.333333333,139675,141074,141736.333333333,142621,142573.666666667,143915,144928.333333333,146400.666666667,147673.333333333,148612,149524.666666667,150716.333333333,152627.333333333,154582.666666667,156586,158892.333333333,160614,161833.666666667,162694.333333333,163429.333333333,164363.666666667,164552.333333333,164817.333333333,165201.666666667,166293.666666667
2813,"Nantucket County","MA",,"25","019",1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338219,1343646,1344723.66666667,1351167.33333333,1354368.66666667,1358404,1360769.66666667,1365019,1371120.66666667,1378311.33333333,1384181.33333333,1391592.33333333,1398585.33333333,1406341,1412845.33333333,1420260,1427121.66666667,1432534.33333333,1436252.33333333,1441679,1447344,1453064,1458196.33333333,1464306,1469736.33333333,1474795,1479915,1485822,1494184.33333333,1503129.66666667,1512348.33333333,1519102,1525150,1530376.66666667,1535269.66666667,1538644.33333333,1543109,1546139,1551757,1558576,1566732.33333333,1575894,1582677.66666667,1588063,1591902.66666667,1595350.33333333,1601888.33333333,1607942.33333333,1615246,1621569.66666667,1629556.33333333,1631982
